Timestamp,pH,Dissolved Oxygen,Turbidity
2024-01-23T06:30:00.000+05:30,7.982,,4.149
2024-01-23T06:40:00.000+05:30,7.984,,4.256
2024-01-23T06:50:00.000+05:30,7.985,,4.215
2024-01-23T07:00:00.000+05:30,7.985,,4.248
2024-01-23T07:10:00.000+05:30,7.985,,4.582
2024-01-23T07:20:00.000+05:30,7.984,,4.762
2024-01-23T07:30:00.000+05:30,7.984,,5.012
2024-01-23T07:40:00.000+05:30,7.985,,5.583
2024-01-23T07:50:00.000+05:30,7.99,,4.717
2024-01-23T08:00:00.000+05:30,7.988,,4.233
2024-01-23T08:10:00.000+05:30,7.989,,5.405
2024-01-23T08:20:00.000+05:30,7.988,,4.371
2024-01-23T08:30:00.000+05:30,7.992,6.043,4.102
2024-01-23T08:40:00.000+05:30,7.99,6.073,3.857
2024-01-23T08:50:00.000+05:30,7.992,6.043,3.798
2024-01-23T09:00:00.000+05:30,7.989,,3.449
2024-01-23T09:10:00.000+05:30,7.986,,3.714
2024-01-23T09:20:00.000+05:30,7.985,6.002,3.619
2024-01-23T09:30:00.000+05:30,7.982,,3.905
2024-01-23T09:40:00.000+05:30,7.983,,3.769
2024-01-23T09:50:00.000+05:30,7.979,,3.96
2024-01-23T09:50:00.000+05:30,7.979,,3.96
2024-01-23T10:00:00.000+05:30,7.98,6.024,3.927
2024-01-23T10:10:00.000+05:30,7.98,6.063,3.59
2024-01-23T10:20:00.000+05:30,7.984,6.053,3.311
2024-01-23T10:30:00.000+05:30,7.988,6.03,3.262
2024-01-23T10:40:00.000+05:30,7.988,6.052,3.395
2024-01-23T10:50:00.000+05:30,7.986,6.065,3.253
2024-01-23T11:00:00.000+05:30,7.99,6.125,3.261
2024-01-23T11:10:00.000+05:30,7.983,6.109,3.112
2024-01-23T11:20:00.000+05:30,7.979,6.161,4.206
2024-01-23T11:30:00.000+05:30,7.988,6.151,3.785
2024-01-23T11:40:00.000+05:30,7.984,6.123,3.567
2024-01-23T11:50:00.000+05:30,7.985,6.134,3.253
2024-01-23T12:00:00.000+05:30,7.984,6.131,2.961
2024-01-23T12:10:00.000+05:30,7.984,6.116,2.896
2024-01-23T12:20:00.000+05:30,7.981,6.125,2.91
2024-01-23T12:30:00.000+05:30,7.97,6.006,3.122
2024-01-23T12:40:00.000+05:30,7.971,6.005,2.794
2024-01-23T12:50:00.000+05:30,7.977,6.08,2.849
2024-01-23T13:00:00.000+05:30,7.977,6.126,2.744
2024-01-23T13:10:00.000+05:30,7.98,6.12,2.882
2024-01-23T13:20:00.000+05:30,7.978,6.099,3.317
2024-01-23T13:30:00.000+05:30,7.983,6.169,3.018
2024-01-23T13:40:00.000+05:30,7.978,6.16,2.664
2024-01-23T13:50:00.000+05:30,7.98,6.205,3.829
2024-01-23T14:00:00.000+05:30,7.979,6.22,3.1
2024-01-23T14:10:00.000+05:30,7.977,6.204,3.112
2024-01-23T14:20:00.000+05:30,7.991,6.36,2.932
2024-01-23T14:30:00.000+05:30,7.987,6.259,2.818
2024-01-23T14:40:00.000+05:30,7.985,6.263,2.876
2024-01-23T14:50:00.000+05:30,7.995,6.379,3.71
2024-01-23T15:00:00.000+05:30,8.005,6.503,5.968
2024-01-23T15:10:00.000+05:30,7.999,6.451,3.674
2024-01-23T15:20:00.000+05:30,7.997,6.445,3.023
2024-01-23T15:30:00.000+05:30,7.997,6.425,3.413
2024-01-23T15:40:00.000+05:30,7.996,6.447,3.549
2024-01-23T15:50:00.000+05:30,7.999,6.459,2.904
2024-01-23T16:00:00.000+05:30,8.002,6.473,3.18
2024-01-23T16:10:00.000+05:30,8.003,6.427,3.775
2024-01-23T16:20:00.000+05:30,8.008,6.477,3.072
2024-01-23T16:30:00.000+05:30,8.003,6.417,3.604
2024-01-23T16:40:00.000+05:30,8.006,6.452,3.882
2024-01-23T16:50:00.000+05:30,8.006,6.485,2.926
2024-01-23T17:00:00.000+05:30,8.005,6.454,3.169
2024-01-23T17:10:00.000+05:30,8.003,6.496,3.677
2024-01-23T17:20:00.000+05:30,8.004,6.475,4.105
2024-01-23T17:30:00.000+05:30,7.997,6.425,4.032
2024-01-23T17:40:00.000+05:30,7.994,6.431,3.441
2024-01-23T17:50:00.000+05:30,7.99,6.392,3.629
2024-01-23T18:00:00.000+05:30,7.992,6.396,
2024-01-23T18:10:00.000+05:30,7.993,6.361,3.708
2024-01-23T18:20:00.000+05:30,7.996,6.395,3.962
2024-01-23T18:30:00.000+05:30,7.995,6.388,3.519
2024-01-23T18:40:00.000+05:30,7.992,6.324,3.481
2024-01-23T18:50:00.000+05:30,7.999,6.363,3.978
2024-01-23T19:00:00.000+05:30,7.993,6.322,3.645
2024-01-23T19:10:00.000+05:30,7.994,6.314,4.587
2024-01-23T19:20:00.000+05:30,7.994,6.288,4.211
2024-01-23T19:30:00.000+05:30,7.998,6.276,5.642
2024-01-23T19:40:00.000+05:30,7.995,6.235,4.524
2024-01-23T19:50:00.000+05:30,7.997,6.246,3.607
2024-01-23T20:00:00.000+05:30,7.995,6.226,3.513
2024-01-23T20:10:00.000+05:30,7.995,6.201,3.524
2024-01-23T20:20:00.000+05:30,7.992,6.186,3.611
2024-01-23T20:30:00.000+05:30,7.995,6.197,5.472
2024-01-23T20:40:00.000+05:30,7.997,6.212,4.24
2024-01-23T20:50:00.000+05:30,7.994,6.171,3.982
2024-01-23T21:00:00.000+05:30,7.993,6.174,4.123
2024-01-23T21:10:00.000+05:30,7.992,6.163,3.782
2024-01-23T21:20:00.000+05:30,7.992,6.168,3.979
2024-01-23T21:30:00.000+05:30,7.989,6.168,4.283
2024-01-23T21:40:00.000+05:30,7.989,6.148,4.093
2024-01-23T21:50:00.000+05:30,7.986,6.137,4.99
2024-01-23T22:00:00.000+05:30,7.982,6.106,4.004
2024-01-23T22:10:00.000+05:30,7.982,6.084,3.454
2024-01-23T22:20:00.000+05:30,7.984,6.121,3.482
2024-01-23T22:30:00.000+05:30,7.984,6.086,3.462
2024-01-23T22:40:00.000+05:30,7.981,6.02,3.462
2024-01-23T22:50:00.000+05:30,7.982,6.041,4.025
2024-01-23T23:00:00.000+05:30,7.976,,3.86
2024-01-23T23:10:00.000+05:30,7.974,,3.741
2024-01-23T23:20:00.000+05:30,7.969,,3.293
2024-01-23T23:30:00.000+05:30,7.964,,3.636
2024-01-23T23:40:00.000+05:30,7.965,,5.167
2024-01-23T23:50:00.000+05:30,7.959,,3.808
2024-01-24T00:00:00.000+05:30,7.963,,5.092
2024-01-24T00:10:00.000+05:30,7.958,,3.13
2024-01-24T00:20:00.000+05:30,7.959,,4.036
2024-01-24T00:30:00.000+05:30,7.937,,5.544
2024-01-24T00:40:00.000+05:30,7.946,,3.156
2024-01-24T00:50:00.000+05:30,7.952,,3.866
2024-01-24T01:00:00.000+05:30,7.968,6.103,3.486
2024-01-24T01:10:00.000+05:30,7.986,6.205,3.163
2024-01-24T01:20:00.000+05:30,7.987,6.257,3.127
2024-01-24T01:30:00.000+05:30,7.985,6.329,3.113
2024-01-24T01:40:00.000+05:30,7.985,6.346,3.34
2024-01-24T01:50:00.000+05:30,7.992,6.343,3.38
2024-01-24T02:00:00.000+05:30,7.983,6.301,3.23
2024-01-24T02:10:00.000+05:30,7.983,6.314,3.408
2024-01-24T02:20:00.000+05:30,7.984,6.305,3.362
2024-01-24T02:30:00.000+05:30,7.981,6.326,3.383
2024-01-24T02:40:00.000+05:30,7.979,6.362,3.575
2024-01-24T02:50:00.000+05:30,7.976,6.357,3.665
2024-01-24T03:00:00.000+05:30,7.955,6.056,3.766
2024-01-24T03:10:00.000+05:30,7.961,6.21,4.791
2024-01-24T03:20:00.000+05:30,7.963,6.232,7.885
2024-01-24T03:30:00.000+05:30,7.957,6.157,4.265
2024-01-24T03:40:00.000+05:30,7.967,6.069,5.422
2024-01-24T03:50:00.000+05:30,7.968,6.149,5.385
2024-01-24T04:00:00.000+05:30,7.971,,5.084
2024-01-24T04:10:00.000+05:30,7.973,6.109,5.084
2024-01-24T04:20:00.000+05:30,7.968,,4.88
2024-01-24T04:30:00.000+05:30,7.966,6.086,5.126
2024-01-24T04:40:00.000+05:30,7.972,6.079,5.414
2024-01-24T04:50:00.000+05:30,7.973,6.097,5.931
2024-01-24T05:00:00.000+05:30,7.973,,5.595
2024-01-24T05:10:00.000+05:30,7.962,6.046,6.202
2024-01-24T05:20:00.000+05:30,7.97,6.019,5.99
2024-01-24T05:30:00.000+05:30,7.954,,5.71
2024-01-24T05:40:00.000+05:30,7.97,6.119,6.01
2024-01-24T05:50:00.000+05:30,7.953,6.125,6.207
2024-01-24T06:00:00.000+05:30,7.959,6.101,7.449
2024-01-24T06:10:00.000+05:30,7.958,6.136,7.054
2024-01-24T06:20:00.000+05:30,7.96,6.12,6.312
2024-01-24T06:30:00.000+05:30,7.958,6.093,6.525
2024-01-24T06:40:00.000+05:30,7.963,6.109,4.636
2024-01-24T06:50:00.000+05:30,7.957,6.089,5.41
2024-01-24T07:00:00.000+05:30,7.96,6.053,5.108
2024-01-24T07:10:00.000+05:30,7.963,6.066,4.813
2024-01-24T07:20:00.000+05:30,7.967,6.05,4.832
2024-01-24T07:30:00.000+05:30,7.971,6.05,4.587
2024-01-24T07:40:00.000+05:30,7.973,6.037,6.172
2024-01-24T07:50:00.000+05:30,7.972,6.04,3.998
2024-01-24T08:00:00.000+05:30,7.972,6.033,3.681
2024-01-24T08:10:00.000+05:30,7.967,6.053,4.255
2024-01-24T08:20:00.000+05:30,7.967,6.068,4.229
2024-01-24T08:30:00.000+05:30,7.966,6.072,4.904
2024-01-24T08:40:00.000+05:30,7.963,6.064,3.798
2024-01-24T08:50:00.000+05:30,7.976,6.062,5.464
2024-01-24T09:00:00.000+05:30,7.986,6.133,4.669
2024-01-24T09:10:00.000+05:30,7.985,6.131,3.995
2024-01-24T09:20:00.000+05:30,7.986,6.18,3.948
2024-01-24T09:30:00.000+05:30,7.985,6.147,4.084
2024-01-24T09:40:00.000+05:30,7.986,6.199,3.396
2024-01-24T09:50:00.000+05:30,7.985,6.213,3.247
2024-01-24T09:50:00.000+05:30,7.985,6.213,3.247
2024-01-24T10:00:00.000+05:30,7.985,6.25,4.214
2024-01-24T10:10:00.000+05:30,7.987,6.299,3.932
2024-01-24T10:20:00.000+05:30,7.989,6.326,3.638
2024-01-24T10:30:00.000+05:30,7.989,6.342,3.539
2024-01-24T10:40:00.000+05:30,7.99,6.353,3.226
2024-01-24T10:50:00.000+05:30,7.99,6.39,4.685
2024-01-24T11:00:00.000+05:30,7.99,6.443,5.483
2024-01-24T11:10:00.000+05:30,7.993,6.467,4.059
2024-01-24T11:20:00.000+05:30,7.995,6.485,4.147
2024-01-24T11:30:00.000+05:30,7.992,6.507,4.501
2024-01-24T11:40:00.000+05:30,7.992,6.542,4.144
2024-01-24T11:50:00.000+05:30,7.989,6.559,3.405
2024-01-24T12:00:00.000+05:30,7.99,6.582,3.149
2024-01-24T12:10:00.000+05:30,7.989,6.594,3.156
2024-01-24T12:20:00.000+05:30,7.987,6.627,3.297
2024-01-24T12:30:00.000+05:30,7.986,6.648,3.702
2024-01-24T12:40:00.000+05:30,7.986,6.661,3.439
2024-01-24T12:50:00.000+05:30,7.979,6.656,3.357
2024-01-24T13:00:00.000+05:30,7.988,6.744,4.845
2024-01-24T13:10:00.000+05:30,7.99,6.748,4.669
2024-01-24T13:20:00.000+05:30,7.992,6.803,4.016
2024-01-24T13:30:00.000+05:30,7.987,6.795,3.174
2024-01-24T13:40:00.000+05:30,7.985,6.843,3.323
2024-01-24T13:50:00.000+05:30,7.994,6.931,3.572
2024-01-24T14:00:00.000+05:30,7.97,6.984,3.002
2024-01-24T14:10:00.000+05:30,7.987,7.006,3.562
2024-01-24T14:20:00.000+05:30,7.982,7.06,3.213
2024-01-24T14:30:00.000+05:30,7.988,7.062,3.991
2024-01-24T14:40:00.000+05:30,7.991,7.088,2.933
2024-01-24T14:50:00.000+05:30,7.989,7.094,3.85
2024-01-24T15:00:00.000+05:30,7.986,7.13,2.988
2024-01-24T15:10:00.000+05:30,7.986,7.159,3.684
2024-01-24T15:20:00.000+05:30,7.986,7.175,3.295
2024-01-24T15:30:00.000+05:30,7.985,7.2,3.352
2024-01-24T15:40:00.000+05:30,7.983,7.195,4.248
2024-01-24T15:50:00.000+05:30,7.99,7.313,3.242
2024-01-24T16:00:00.000+05:30,7.98,7.203,2.911
2024-01-24T16:10:00.000+05:30,7.982,7.213,3.07
2024-01-24T16:20:00.000+05:30,7.974,7.262,3.048
2024-01-24T16:30:00.000+05:30,7.977,7.273,2.96
2024-01-24T16:40:00.000+05:30,7.99,7.388,3.384
2024-01-24T16:50:00.000+05:30,7.978,7.248,2.752
2024-01-24T17:00:00.000+05:30,7.982,7.385,2.976
2024-01-24T17:10:00.000+05:30,7.988,7.386,3.311
2024-01-24T17:20:00.000+05:30,7.988,7.385,3.035
2024-01-24T17:30:00.000+05:30,7.997,7.454,3.919
2024-01-24T17:40:00.000+05:30,7.994,7.41,3.405
2024-01-24T17:50:00.000+05:30,7.994,7.413,3.005
2024-01-24T18:00:00.000+05:30,7.998,7.445,3.065
2024-01-24T18:10:00.000+05:30,8.001,7.455,2.91
2024-01-24T18:20:00.000+05:30,8.0,7.428,2.943
2024-01-24T18:30:00.000+05:30,7.999,7.415,3.57
2024-01-24T18:40:00.000+05:30,8.004,7.464,3.419
2024-01-24T18:50:00.000+05:30,8.008,7.49,3.48
2024-01-24T19:00:00.000+05:30,8.008,7.438,3.696
2024-01-24T19:10:00.000+05:30,8.007,7.452,3.283
2024-01-24T19:20:00.000+05:30,8.002,7.378,3.611
2024-01-24T19:30:00.000+05:30,8.005,7.386,3.355
2024-01-24T19:40:00.000+05:30,8.001,7.405,3.245
2024-01-24T19:50:00.000+05:30,8.006,7.368,3.221
2024-01-24T20:00:00.000+05:30,7.997,7.242,3.403
2024-01-24T20:10:00.000+05:30,8.002,7.325,4.102
2024-01-24T20:20:00.000+05:30,7.994,7.318,3.489
2024-01-24T20:30:00.000+05:30,7.989,7.283,
2024-01-24T20:40:00.000+05:30,7.991,7.24,
2024-01-24T20:50:00.000+05:30,7.981,7.21,
2024-01-24T21:00:00.000+05:30,7.983,7.312,3.041
2024-01-24T21:10:00.000+05:30,7.982,7.235,4.061
2024-01-24T21:20:00.000+05:30,7.98,7.172,2.969
2024-01-24T21:30:00.000+05:30,7.975,7.163,3.718
2024-01-24T21:40:00.000+05:30,7.978,7.182,5.415
2024-01-24T21:50:00.000+05:30,7.972,7.17,3.681
2024-01-24T22:00:00.000+05:30,7.971,7.141,5.966
2024-01-24T22:10:00.000+05:30,7.971,7.069,5.767
2024-01-24T22:20:00.000+05:30,7.959,7.062,5.523
2024-01-24T22:30:00.000+05:30,7.944,6.831,3.335
2024-01-24T22:40:00.000+05:30,7.947,6.923,3.151
2024-01-24T22:50:00.000+05:30,7.95,6.98,2.975
2024-01-24T23:00:00.000+05:30,7.942,6.841,4.257
2024-01-24T23:10:00.000+05:30,7.955,6.8,4.971
2024-01-24T23:20:00.000+05:30,7.947,6.778,3.251
2024-01-24T23:30:00.000+05:30,7.945,6.623,
2024-01-24T23:40:00.000+05:30,7.926,6.548,3.111
2024-01-24T23:50:00.000+05:30,7.916,6.356,2.703
2024-01-25T00:00:00.000+05:30,7.932,6.567,2.869
2024-01-25T00:10:00.000+05:30,7.93,6.565,5.303
2024-01-25T00:20:00.000+05:30,7.907,6.425,5.078
2024-01-25T00:30:00.000+05:30,7.909,6.311,6.299
2024-01-25T00:40:00.000+05:30,7.945,6.662,7.198
2024-01-25T00:50:00.000+05:30,7.906,6.295,6.879
2024-01-25T01:20:00.000+05:30,7.926,6.128,
2024-01-25T01:40:00.000+05:30,7.955,6.031,3.959
2024-01-25T01:50:00.000+05:30,7.922,6.133,3.705
2024-01-25T02:00:00.000+05:30,7.941,6.454,4.591
2024-01-25T02:10:00.000+05:30,7.936,6.425,4.383
2024-01-25T02:20:00.000+05:30,7.971,6.443,2.326
2024-01-25T02:30:00.000+05:30,7.952,6.401,3.349
2024-01-25T02:40:00.000+05:30,7.954,6.479,5.352
2024-01-25T02:50:00.000+05:30,7.944,6.175,7.752
2024-01-25T03:00:00.000+05:30,7.961,6.513,7.022
2024-01-25T03:10:00.000+05:30,7.942,6.348,6.811
2024-01-25T03:20:00.000+05:30,7.954,6.275,6.817
2024-01-25T03:30:00.000+05:30,7.94,6.316,6.078
2024-01-25T03:40:00.000+05:30,7.965,6.487,6.865
2024-01-25T03:50:00.000+05:30,7.956,6.359,6.193
2024-01-25T04:00:00.000+05:30,7.967,6.27,5.532
2024-01-25T04:10:00.000+05:30,7.95,6.33,5.869
2024-01-25T04:20:00.000+05:30,7.96,6.142,5.38
2024-01-25T04:30:00.000+05:30,7.951,6.334,3.505
2024-01-25T04:40:00.000+05:30,7.956,,
2024-01-25T04:50:00.000+05:30,7.95,6.389,3.281
2024-01-25T05:00:00.000+05:30,7.951,,2.995
2024-01-25T05:10:00.000+05:30,7.954,6.278,3.63
2024-01-25T05:20:00.000+05:30,7.954,,3.33
2024-01-25T05:30:00.000+05:30,7.947,6.264,3.913
2024-01-25T05:40:00.000+05:30,7.968,6.129,4.296
2024-01-25T05:50:00.000+05:30,7.953,6.316,3.333
2024-01-25T06:00:00.000+05:30,7.965,6.188,3.303
2024-01-25T06:10:00.000+05:30,7.955,6.239,3.449
2024-01-25T06:20:00.000+05:30,7.961,6.162,3.479
2024-01-25T06:30:00.000+05:30,7.958,6.245,3.374
2024-01-25T06:40:00.000+05:30,7.969,6.324,3.676
2024-01-25T06:50:00.000+05:30,7.953,6.257,4.035
2024-01-25T07:00:00.000+05:30,7.958,6.218,4.177
2024-01-25T07:10:00.000+05:30,7.951,6.26,3.886
2024-01-25T07:20:00.000+05:30,7.954,6.232,3.742
2024-01-25T07:30:00.000+05:30,7.944,6.337,3.888
2024-01-25T07:40:00.000+05:30,7.955,6.238,3.885
2024-01-25T07:50:00.000+05:30,7.952,6.288,3.733
2024-01-25T08:00:00.000+05:30,7.958,6.283,4.033
2024-01-25T08:10:00.000+05:30,7.948,6.191,3.721
2024-01-25T08:20:00.000+05:30,7.953,6.286,5.035
2024-01-25T08:30:00.000+05:30,7.939,6.248,4.788
2024-01-25T08:40:00.000+05:30,7.949,6.205,4.885
2024-01-25T08:50:00.000+05:30,7.932,6.165,4.112
2024-01-25T09:00:00.000+05:30,7.941,6.162,3.799
2024-01-25T09:10:00.000+05:30,7.913,,4.121
2024-01-25T09:20:00.000+05:30,7.915,,3.061
2024-01-25T09:30:00.000+05:30,7.924,6.17,3.315
2024-01-25T09:40:00.000+05:30,7.935,6.299,3.203
2024-01-25T09:50:00.000+05:30,7.926,6.045,3.196
2024-01-25T09:50:00.000+05:30,7.926,6.045,3.196
2024-01-25T10:00:00.000+05:30,7.934,6.161,3.312
2024-01-25T10:10:00.000+05:30,7.925,6.146,3.235
2024-01-25T10:20:00.000+05:30,7.942,6.313,5.556
2024-01-25T10:30:00.000+05:30,7.926,6.334,3.732
2024-01-25T10:40:00.000+05:30,7.911,6.107,2.521
2024-01-25T10:50:00.000+05:30,7.919,6.15,2.764
2024-01-25T11:00:00.000+05:30,7.926,6.349,2.657
2024-01-25T11:10:00.000+05:30,7.907,6.233,2.494
2024-01-25T11:20:00.000+05:30,7.936,6.163,2.395
2024-01-25T11:30:00.000+05:30,7.925,6.44,2.657
2024-01-25T11:40:00.000+05:30,7.934,6.369,2.858
2024-01-25T11:50:00.000+05:30,7.941,6.54,3.112
2024-01-25T12:00:00.000+05:30,7.91,6.287,2.666
2024-01-25T12:10:00.000+05:30,7.918,6.562,3.066
2024-01-25T12:20:00.000+05:30,7.924,6.402,2.883
2024-01-25T12:30:00.000+05:30,7.924,6.61,2.945
2024-01-25T12:40:00.000+05:30,7.914,6.499,3.603
2024-01-25T12:50:00.000+05:30,7.914,6.431,4.704
2024-01-25T13:00:00.000+05:30,7.912,6.525,4.03
2024-01-25T13:10:00.000+05:30,7.93,6.63,4.457
2024-01-25T13:20:00.000+05:30,7.931,6.645,2.621
2024-01-25T13:30:00.000+05:30,7.932,6.682,2.824
2024-01-25T13:40:00.000+05:30,7.955,6.934,2.89
2024-01-25T13:50:00.000+05:30,7.958,7.053,2.936
2024-01-25T14:00:00.000+05:30,7.966,7.207,2.714
2024-01-25T14:10:00.000+05:30,7.952,7.032,3.522
2024-01-25T14:20:00.000+05:30,7.951,6.915,3.539
2024-01-25T14:30:00.000+05:30,7.948,6.769,3.325
2024-01-25T14:40:00.000+05:30,7.916,6.292,2.804
2024-01-25T14:50:00.000+05:30,7.933,6.84,3.475
2024-01-25T15:00:00.000+05:30,7.956,7.039,4.026
2024-01-25T15:10:00.000+05:30,7.94,6.746,2.821
2024-01-25T15:20:00.000+05:30,7.952,6.909,3.141
2024-01-25T15:30:00.000+05:30,7.953,6.951,3.969
2024-01-25T15:40:00.000+05:30,7.95,6.703,3.093
2024-01-25T15:50:00.000+05:30,7.934,6.811,3.356
2024-01-25T16:00:00.000+05:30,7.954,6.229,2.921
2024-01-25T16:10:00.000+05:30,7.961,7.013,3.652
2024-01-25T16:20:00.000+05:30,7.953,6.236,3.167
2024-01-25T16:30:00.000+05:30,7.943,6.667,3.216
2024-01-25T16:40:00.000+05:30,7.954,6.8,3.734
2024-01-25T16:50:00.000+05:30,7.951,6.715,3.203
2024-01-25T17:00:00.000+05:30,7.966,7.039,4.271
2024-01-25T17:10:00.000+05:30,7.947,6.778,3.393
2024-01-25T17:20:00.000+05:30,7.963,6.802,3.18
2024-01-25T17:30:00.000+05:30,7.952,6.727,3.388
2024-01-25T17:40:00.000+05:30,7.976,6.394,3.171
2024-01-25T17:50:00.000+05:30,7.929,6.234,3.018
2024-01-25T18:00:00.000+05:30,7.938,6.514,2.643
2024-01-25T18:10:00.000+05:30,7.951,6.565,3.555
2024-01-25T18:20:00.000+05:30,7.975,6.583,3.546
2024-01-25T18:30:00.000+05:30,7.977,6.803,3.706
2024-01-25T18:40:00.000+05:30,7.983,6.463,4.293
2024-01-25T18:50:00.000+05:30,7.978,6.826,5.665
2024-01-25T19:00:00.000+05:30,7.98,7.108,5.893
2024-01-25T19:10:00.000+05:30,7.982,7.11,5.724
2024-01-25T19:20:00.000+05:30,7.989,6.822,3.744
2024-01-25T19:30:00.000+05:30,7.977,7.017,7.651
2024-01-25T19:40:00.000+05:30,7.989,7.096,7.416
2024-01-25T19:50:00.000+05:30,7.974,6.997,
2024-01-25T20:00:00.000+05:30,7.98,6.707,
2024-01-25T20:10:00.000+05:30,7.976,6.924,
2024-01-25T20:20:00.000+05:30,7.976,6.901,5.522
2024-01-25T20:30:00.000+05:30,7.979,6.855,3.951
2024-01-25T20:40:00.000+05:30,7.984,6.847,5.324
2024-01-25T20:50:00.000+05:30,7.956,6.913,3.715
2024-01-25T21:00:00.000+05:30,7.98,6.823,3.281
2024-01-25T21:10:00.000+05:30,7.976,7.029,3.578
2024-01-25T21:20:00.000+05:30,7.976,6.955,3.807
2024-01-25T21:30:00.000+05:30,7.968,6.891,4.16
2024-01-25T21:40:00.000+05:30,7.966,6.622,4.198
2024-01-25T21:50:00.000+05:30,7.958,6.587,4.396
2024-01-25T22:00:00.000+05:30,7.968,6.516,3.644
2024-01-25T22:10:00.000+05:30,7.962,6.625,3.258
2024-01-25T22:20:00.000+05:30,7.945,6.264,3.264
2024-01-25T22:30:00.000+05:30,7.944,6.579,3.055
2024-01-25T22:40:00.000+05:30,7.945,6.596,3.796
2024-01-25T22:50:00.000+05:30,7.931,6.307,3.34
2024-01-25T23:00:00.000+05:30,7.934,6.106,
2024-01-25T23:10:00.000+05:30,7.907,,3.935
2024-01-25T23:20:00.000+05:30,7.929,,
2024-01-25T23:40:00.000+05:30,7.933,,3.132
2024-01-25T23:50:00.000+05:30,7.91,6.229,2.68
2024-01-26T00:00:00.000+05:30,7.932,,2.315
2024-01-26T00:10:00.000+05:30,7.91,,3.119
2024-01-26T00:20:00.000+05:30,7.922,,2.508
2024-01-26T00:30:00.000+05:30,7.903,,3.381
2024-01-26T01:40:00.000+05:30,7.931,,2.018
2024-01-26T01:50:00.000+05:30,7.906,,2.201
2024-01-26T02:00:00.000+05:30,7.928,,1.928
2024-01-26T02:10:00.000+05:30,7.904,,2.578
2024-01-26T02:20:00.000+05:30,7.945,,2.247
2024-01-26T02:30:00.000+05:30,7.9,,2.102
2024-01-26T02:40:00.000+05:30,7.943,,2.136
2024-01-26T02:50:00.000+05:30,7.921,,2.464
2024-01-26T03:00:00.000+05:30,7.947,,2.493
2024-01-26T03:10:00.000+05:30,7.93,6.07,2.527
2024-01-26T03:20:00.000+05:30,7.947,,2.272
2024-01-26T03:30:00.000+05:30,7.935,6.066,2.691
2024-01-26T03:40:00.000+05:30,7.925,,1.888
2024-01-26T04:00:00.000+05:30,7.95,,2.272
2024-01-26T04:10:00.000+05:30,7.926,,2.601
2024-01-26T04:20:00.000+05:30,7.93,,2.348
2024-01-26T04:30:00.000+05:30,7.91,,2.308
2024-01-26T05:00:00.000+05:30,7.902,,2.075
2024-01-26T05:20:00.000+05:30,7.913,,2.155
2024-01-26T05:30:00.000+05:30,7.918,,2.27
2024-01-26T05:40:00.000+05:30,7.953,,2.431
2024-01-26T05:50:00.000+05:30,7.921,,2.422
2024-01-26T06:00:00.000+05:30,7.952,,2.095
2024-01-26T06:10:00.000+05:30,7.938,,2.687
2024-01-26T06:20:00.000+05:30,7.94,,2.741
2024-01-26T06:30:00.000+05:30,7.933,,2.991
2024-01-26T06:40:00.000+05:30,7.922,,3.17
2024-01-26T06:50:00.000+05:30,7.918,,2.582
2024-01-26T07:30:00.000+05:30,7.954,6.333,3.187
2024-01-26T07:40:00.000+05:30,7.956,6.17,3.692
2024-01-26T07:50:00.000+05:30,7.94,6.126,3.846
2024-01-26T08:00:00.000+05:30,7.952,6.079,3.73
2024-01-26T08:10:00.000+05:30,7.942,6.005,3.552
2024-01-26T08:20:00.000+05:30,7.952,,3.627
2024-01-26T08:30:00.000+05:30,7.943,,3.644
2024-01-26T08:40:00.000+05:30,7.948,,3.306
2024-01-26T08:50:00.000+05:30,7.948,,3.335
2024-01-26T09:00:00.000+05:30,7.954,,3.546
2024-01-26T09:10:00.000+05:30,7.956,,3.145
2024-01-26T09:20:00.000+05:30,7.957,,3.671
2024-01-26T09:30:00.000+05:30,7.942,,3.244
2024-01-26T09:40:00.000+05:30,7.955,,3.519
2024-01-26T09:50:00.000+05:30,7.954,,2.945
2024-01-26T09:50:00.000+05:30,7.954,,2.945
2024-01-26T10:00:00.000+05:30,7.959,,3.381
2024-01-26T10:10:00.000+05:30,7.946,,3.287
2024-01-26T10:20:00.000+05:30,7.959,,4.579
2024-01-26T10:30:00.000+05:30,7.947,,3.137
2024-01-26T10:40:00.000+05:30,7.955,,3.7
2024-01-26T10:50:00.000+05:30,7.946,,3.433
2024-01-26T11:00:00.000+05:30,7.947,,3.172
2024-01-26T11:10:00.000+05:30,7.944,,3.302
2024-01-26T11:20:00.000+05:30,7.947,,4.265
2024-01-26T11:30:00.000+05:30,7.937,,3.279
2024-01-26T11:40:00.000+05:30,7.945,,3.412
2024-01-26T11:50:00.000+05:30,7.932,,2.98
2024-01-26T12:00:00.000+05:30,7.937,,3.068
2024-01-26T12:10:00.000+05:30,7.932,,3.019
2024-01-26T12:20:00.000+05:30,7.953,,2.588
2024-01-26T12:30:00.000+05:30,7.936,,2.988
2024-01-26T12:40:00.000+05:30,7.943,,3.242
2024-01-26T12:50:00.000+05:30,7.947,,3.083
2024-01-26T13:00:00.000+05:30,7.957,,3.062
2024-01-26T13:10:00.000+05:30,7.952,,3.508
2024-01-26T13:20:00.000+05:30,7.958,,3.355
2024-01-26T13:30:00.000+05:30,7.95,,3.387
